,geography,category,data_type,unit,current_constant,year_nk,value
736,Suriname,Internet Users,Socio-economic indicators,0,-,2019,300.3
737,Trinidad and Tobago,Internet Users,Socio-economic indicators,0,-,2019,1069.3
738,Uruguay,Internet Users,Socio-economic indicators,0,-,2019,2479.6
739,US Virgin Islands,Internet Users,Socio-economic indicators,0,-,2019,69.7
740,Venezuela,Internet Users,Socio-economic indicators,0,-,2019,18445.3
741,Algeria,Internet Users,Socio-economic indicators,0,-,2019,20168.2
742,Angola,Internet Users,Socio-economic indicators,0,-,2019,5433.7
743,Bahrain,Internet Users,Socio-economic indicators,0,-,2019,1377.8
744,Benin,Internet Users,Socio-economic indicators,0,-,2019,2036.5
745,Botswana,Internet Users,Socio-economic indicators,0,-,2019,1007.3
746,Burkina Faso,Internet Users,Socio-economic indicators,0,-,2019,3821.1
747,Burundi,Internet Users,Socio-economic indicators,0,-,2019,983.1
748,Cabo Verde,Internet Users,Socio-economic indicators,0,-,2019,319.9
749,Cameroon,Internet Users,Socio-economic indicators,0,-,2019,6714.7
750,Central African Republic,Internet Users,Socio-economic indicators,0,-,2019,279.1
751,Chad,Internet Users,Socio-economic indicators,0,-,2019,1342.6
752,Comoros,Internet Users,Socio-economic indicators,0,-,2019,95.6
753,"Congo, Democratic Republic",Internet Users,Socio-economic indicators,0,-,2019,9504.6
754,Congo-Brazzaville,Internet Users,Socio-economic indicators,0,-,2019,610.6
755,Côte d'Ivoire,Internet Users,Socio-economic indicators,0,-,2019,7900.5
756,Djibouti,Internet Users,Socio-economic indicators,0,-,2019,550.2
757,Egypt,Internet Users,Socio-economic indicators,0,-,2019,48779
758,Equatorial Guinea,Internet Users,Socio-economic indicators,0,-,2019,395.4
759,Eritrea,Internet Users,Socio-economic indicators,0,-,2019,63.2
760,Eswatini,Internet Users,Socio-economic indicators,0,-,2019,385.2
761,Ethiopia,Internet Users,Socio-economic indicators,0,-,2019,24565.7
762,Gabon,Internet Users,Socio-economic indicators,0,-,2019,1078.6
763,Gambia,Internet Users,Socio-economic indicators,0,-,2019,527.1
764,Ghana,Internet Users,Socio-economic indicators,0,-,2019,12115.7
765,Guinea,Internet Users,Socio-economic indicators,0,-,2019,2727.6
766,Guinea-Bissau,Internet Users,Socio-economic indicators,0,-,2019,102.2
767,Iran,Internet Users,Socio-economic indicators,0,-,2019,55134.3
768,Iraq,Internet Users,Socio-economic indicators,0,-,2019,26332.5
769,Israel,Internet Users,Socio-economic indicators,0,-,2019,7064.2
770,Jordan,Internet Users,Socio-economic indicators,0,-,2019,6446.2
771,Kenya,Internet Users,Socio-economic indicators,0,-,2019,10278
772,Kuwait,Internet Users,Socio-economic indicators,0,-,2019,4082.5
773,Lebanon,Internet Users,Socio-economic indicators,0,-,2019,5182.5
774,Lesotho,Internet Users,Socio-economic indicators,0,-,2019,708.3
775,Liberia,Internet Users,Socio-economic indicators,0,-,2019,522.8
776,Libya,Internet Users,Socio-economic indicators,0,-,2019,1793.1
777,Madagascar,Internet Users,Socio-economic indicators,0,-,2019,2174
778,Malawi,Internet Users,Socio-economic indicators,0,-,2019,3165.5
779,Mali,Internet Users,Socio-economic indicators,0,-,2019,3031.1
780,Mauritania,Internet Users,Socio-economic indicators,0,-,2019,1082.6
781,Mauritius,Internet Users,Socio-economic indicators,0,-,2019,771.2
782,Morocco,Internet Users,Socio-economic indicators,0,-,2019,24618.6
783,Mozambique,Internet Users,Socio-economic indicators,0,-,2019,7150.7
784,Namibia,Internet Users,Socio-economic indicators,0,-,2019,972.9
785,Niger,Internet Users,Socio-economic indicators,0,-,2019,1240.8
786,Nigeria,Internet Users,Socio-economic indicators,0,-,2019,87627.3
787,Oman,Internet Users,Socio-economic indicators,0,-,2019,3886.9
788,Qatar,Internet Users,Socio-economic indicators,0,-,2019,2652.8
789,Réunion,Internet Users,Socio-economic indicators,0,-,2019,601.6
790,Rwanda,Internet Users,Socio-economic indicators,0,-,2019,3148.7
791,Sao Tomé e Príncipe,Internet Users,Socio-economic indicators,0,-,2019,69.6
792,Saudi Arabia,Internet Users,Socio-economic indicators,0,-,2019,29647.4
793,Senegal,Internet Users,Socio-economic indicators,0,-,2019,5139.5
794,Seychelles,Internet Users,Socio-economic indicators,0,-,2019,59
795,Sierra Leone,Internet Users,Socio-economic indicators,0,-,2019,1398
796,Somalia,Internet Users,Socio-economic indicators,0,-,2019,408.9
797,South Africa,Internet Users,Socio-economic indicators,0,-,2019,33461.6
798,South Sudan,Internet Users,Socio-economic indicators,0,-,2019,1163.7
799,Sudan,Internet Users,Socio-economic indicators,0,-,2019,14239.6
800,Syria,Internet Users,Socio-economic indicators,0,-,2019,-
801,Tanzania,Internet Users,Socio-economic indicators,0,-,2019,11288.2
802,Togo,Internet Users,Socio-economic indicators,0,-,2019,1261.7
803,Tunisia,Internet Users,Socio-economic indicators,0,-,2019,7107
804,Uganda,Internet Users,Socio-economic indicators,0,-,2019,11456.2
805,United Arab Emirates,Internet Users,Socio-economic indicators,0,-,2019,8974.2
806,Yemen,Internet Users,Socio-economic indicators,0,-,2019,8664
807,Zambia,Internet Users,Socio-economic indicators,0,-,2019,5350.1
808,Zimbabwe,Internet Users,Socio-economic indicators,0,-,2019,4366.2
809,Canada,Internet Users,Socio-economic indicators,0,-,2019,33698.7
810,USA,Internet Users,Socio-economic indicators,0,-,2019,279083.7
811,Andorra,Internet Users,Socio-economic indicators,0,-,2019,76.1
812,Austria,Internet Users,Socio-economic indicators,0,-,2019,7391.9
813,Belgium,Internet Users,Socio-economic indicators,0,-,2019,9775.7
814,Cyprus,Internet Users,Socio-economic indicators,0,-,2019,975.2
815,Denmark,Internet Users,Socio-economic indicators,0,-,2019,5393.7
816,Finland,Internet Users,Socio-economic indicators,0,-,2019,4704.6
817,France,Internet Users,Socio-economic indicators,0,-,2019,51171.9
818,Germany,Internet Users,Socio-economic indicators,0,-,2019,69708.1
819,Gibraltar,Internet Users,Socio-economic indicators,0,-,2019,32.5
820,Greece,Internet Users,Socio-economic indicators,0,-,2019,7762.3
821,Iceland,Internet Users,Socio-economic indicators,0,-,2019,315.5
822,Ireland,Internet Users,Socio-economic indicators,0,-,2019,3960.7
823,Italy,Internet Users,Socio-economic indicators,0,-,2019,44276.9
824,Liechtenstein,Internet Users,Socio-economic indicators,0,-,2019,38.2
825,Luxembourg,Internet Users,Socio-economic indicators,0,-,2019,567.9
826,Malta,Internet Users,Socio-economic indicators,0,-,2019,359.2
827,Monaco,Internet Users,Socio-economic indicators,0,-,2019,38.1
828,Netherlands,Internet Users,Socio-economic indicators,0,-,2019,15314.3
829,Norway,Internet Users,Socio-economic indicators,0,-,2019,4932.7
830,Portugal,Internet Users,Socio-economic indicators,0,-,2019,7418.7
831,Spain,Internet Users,Socio-economic indicators,0,-,2019,40705.1
832,Sweden,Internet Users,Socio-economic indicators,0,-,2019,9095.6
833,Switzerland,Internet Users,Socio-economic indicators,0,-,2019,7551
834,Turkey,Internet Users,Socio-economic indicators,0,-,2019,55866.4
835,United Kingdom,Internet Users,Socio-economic indicators,0,-,2019,58065.4
836,Afghanistan,Internet Users,Socio-economic indicators,0,-,2020,6822.3
837,American Samoa,Internet Users,Socio-economic indicators,0,-,2020,23.6
838,Armenia,Internet Users,Socio-economic indicators,0,-,2020,2046
839,Azerbaijan,Internet Users,Socio-economic indicators,0,-,2020,7834.1
840,Bangladesh,Internet Users,Socio-economic indicators,0,-,2020,49265.7
841,Bhutan,Internet Users,Socio-economic indicators,0,-,2020,408.4
842,Brunei Darussalam,Internet Users,Socio-economic indicators,0,-,2020,388.2
843,Cambodia,Internet Users,Socio-economic indicators,0,-,2020,7281.1
844,China,Internet Users,Socio-economic indicators,0,-,2020,865835.6
845,Fiji,Internet Users,Socio-economic indicators,0,-,2020,495.3
846,French Polynesia,Internet Users,Socio-economic indicators,0,-,2020,209.7
847,Guam,Internet Users,Socio-economic indicators,0,-,2020,134.1
848,"Hong Kong, China",Internet Users,Socio-economic indicators,0,-,2020,6697.5
849,India,Internet Users,Socio-economic indicators,0,-,2020,544666.6
850,Indonesia,Internet Users,Socio-economic indicators,0,-,2020,129203.8
851,Japan,Internet Users,Socio-economic indicators,0,-,2020,113205.4
852,Kazakhstan,Internet Users,Socio-economic indicators,0,-,2020,13927.9
853,Kiribati,Internet Users,Socio-economic indicators,0,-,2020,25.7
854,Kyrgyzstan,Internet Users,Socio-economic indicators,0,-,2020,2908.3
855,Laos,Internet Users,Socio-economic indicators,0,-,2020,2417.8
856,"Macau, China",Internet Users,Socio-economic indicators,0,-,2020,540.2
857,Malaysia,Internet Users,Socio-economic indicators,0,-,2020,25927.4
858,Maldives,Internet Users,Socio-economic indicators,0,-,2020,367
859,Mongolia,Internet Users,Socio-economic indicators,0,-,2020,1596.5
860,Myanmar,Internet Users,Socio-economic indicators,0,-,2020,17581.5
861,Nauru,Internet Users,Socio-economic indicators,0,-,2020,7.8
862,Nepal,Internet Users,Socio-economic indicators,0,-,2020,8652.6
863,New Caledonia,Internet Users,Socio-economic indicators,0,-,2020,232.5
864,North Korea,Internet Users,Socio-economic indicators,0,-,2020,2822.7
865,Pakistan,Internet Users,Socio-economic indicators,0,-,2020,39371.4
866,Papua New Guinea,Internet Users,Socio-economic indicators,0,-,2020,1581.9
867,Philippines,Internet Users,Socio-economic indicators,0,-,2020,69341.6
868,Samoa,Internet Users,Socio-economic indicators,0,-,2020,78.6
869,Singapore,Internet Users,Socio-economic indicators,0,-,2020,4948
870,Solomon Islands,Internet Users,Socio-economic indicators,0,-,2020,123.6
871,South Korea,Internet Users,Socio-economic indicators,0,-,2020,48297.3
872,Sri Lanka,Internet Users,Socio-economic indicators,0,-,2020,9162.6
873,Taiwan,Internet Users,Socio-economic indicators,0,-,2020,20407.2
874,Tajikistan,Internet Users,Socio-economic indicators,0,-,2020,2729.8
875,Thailand,Internet Users,Socio-economic indicators,0,-,2020,46221
876,Tonga,Internet Users,Socio-economic indicators,0,-,2020,49.9
877,Turkmenistan,Internet Users,Socio-economic indicators,0,-,2020,1748.7
878,Tuvalu,Internet Users,Socio-economic indicators,0,-,2020,7.2
879,Uzbekistan,Internet Users,Socio-economic indicators,0,-,2020,18785.5
880,Vanuatu,Internet Users,Socio-economic indicators,0,-,2020,99.5
881,Vietnam,Internet Users,Socio-economic indicators,0,-,2020,64017.4
882,Australia,Internet Users,Socio-economic indicators,0,-,2020,21935.7
883,New Zealand,Internet Users,Socio-economic indicators,0,-,2020,4446.4
884,Albania,Internet Users,Socio-economic indicators,0,-,2020,1969.1
885,Belarus,Internet Users,Socio-economic indicators,0,-,2020,7530.7
886,Bosnia and Herzegovina,Internet Users,Socio-economic indicators,0,-,2020,2418.7
887,Bulgaria,Internet Users,Socio-economic indicators,0,-,2020,4710.1
888,Croatia,Internet Users,Socio-economic indicators,0,-,2020,3153.1
889,Czech Republic,Internet Users,Socio-economic indicators,0,-,2020,8402.7
890,Estonia,Internet Users,Socio-economic indicators,0,-,2020,1142.3
891,Georgia,Internet Users,Socio-economic indicators,0,-,2020,2499.8
892,Hungary,Internet Users,Socio-economic indicators,0,-,2020,7676.9
893,Kosovo,Internet Users,Socio-economic indicators,0,-,2020,1664.9
894,Latvia,Internet Users,Socio-economic indicators,0,-,2020,1583.9
895,Lithuania,Internet Users,Socio-economic indicators,0,-,2020,2215.2
896,Moldova,Internet Users,Socio-economic indicators,0,-,2020,3182.5
897,Montenegro,Internet Users,Socio-economic indicators,0,-,2020,450.4
898,North Macedonia,Internet Users,Socio-economic indicators,0,-,2020,1643.6
899,Poland,Internet Users,Socio-economic indicators,0,-,2020,31470.9
900,Romania,Internet Users,Socio-economic indicators,0,-,2020,13993.5
901,Russia,Internet Users,Socio-economic indicators,0,-,2020,115018.7
902,Serbia,Internet Users,Socio-economic indicators,0,-,2020,5272.5
903,Slovakia,Internet Users,Socio-economic indicators,0,-,2020,4378.7
904,Slovenia,Internet Users,Socio-economic indicators,0,-,2020,1696.4
905,Ukraine,Internet Users,Socio-economic indicators,0,-,2020,27610.6
906,Anguilla,Internet Users,Socio-economic indicators,0,-,2020,13.3
907,Antigua and Barbuda,Internet Users,Socio-economic indicators,0,-,2020,75
908,Argentina,Internet Users,Socio-economic indicators,0,-,2020,33822.4
909,Aruba,Internet Users,Socio-economic indicators,0,-,2020,98.8
910,Bahamas,Internet Users,Socio-economic indicators,0,-,2020,328.6
911,Barbados,Internet Users,Socio-economic indicators,0,-,2020,237.8
912,Belize,Internet Users,Socio-economic indicators,0,-,2020,210.6
913,Bermuda,Internet Users,Socio-economic indicators,0,-,2020,61.6
914,Bolivia,Internet Users,Socio-economic indicators,0,-,2020,5493
915,Brazil,Internet Users,Socio-economic indicators,0,-,2020,150326.4
916,British Virgin Islands,Internet Users,Socio-economic indicators,0,-,2020,25.5
917,Cayman Islands,Internet Users,Socio-economic indicators,0,-,2020,57.1
918,Chile,Internet Users,Socio-economic indicators,0,-,2020,15814.1
919,Colombia,Internet Users,Socio-economic indicators,0,-,2020,32159.2
920,Costa Rica,Internet Users,Socio-economic indicators,0,-,2020,3954.6
921,Cuba,Internet Users,Socio-economic indicators,0,-,2020,7019.9
922,Curacao,Internet Users,Socio-economic indicators,0,-,2020,119
923,Dominica,Internet Users,Socio-economic indicators,0,-,2020,56.1
924,Dominican Republic,Internet Users,Socio-economic indicators,0,-,2020,7860.9
925,Ecuador,Internet Users,Socio-economic indicators,0,-,2020,10856.2
926,El Salvador,Internet Users,Socio-economic indicators,0,-,2020,2723.8
927,French Guiana,Internet Users,Socio-economic indicators,0,-,2020,178.8
928,Grenada,Internet Users,Socio-economic indicators,0,-,2020,71.7
929,Guadeloupe,Internet Users,Socio-economic indicators,0,-,2020,248.8
930,Guatemala,Internet Users,Socio-economic indicators,0,-,2020,8159.9
931,Guyana,Internet Users,Socio-economic indicators,0,-,2020,353.5
932,Haiti,Internet Users,Socio-economic indicators,0,-,2020,4116.6
933,Honduras,Internet Users,Socio-economic indicators,0,-,2020,3942.7
934,Jamaica,Internet Users,Socio-economic indicators,0,-,2020,1797.2
935,Martinique,Internet Users,Socio-economic indicators,0,-,2020,283.1
936,Mexico,Internet Users,Socio-economic indicators,0,-,2020,84760.2
937,Nicaragua,Internet Users,Socio-economic indicators,0,-,2020,2379.2
938,Panama,Internet Users,Socio-economic indicators,0,-,2020,2628.6
939,Paraguay,Internet Users,Socio-economic indicators,0,-,2020,4602.8
940,Peru,Internet Users,Socio-economic indicators,0,-,2020,19135
941,Puerto Rico,Internet Users,Socio-economic indicators,0,-,2020,2048.3
942,St Kitts and Nevis,Internet Users,Socio-economic indicators,0,-,2020,46
943,St Lucia,Internet Users,Socio-economic indicators,0,-,2020,107.4
944,St Vincent and the Grenadines,Internet Users,Socio-economic indicators,0,-,2020,71.5
945,Suriname,Internet Users,Socio-economic indicators,0,-,2020,323.2
946,Trinidad and Tobago,Internet Users,Socio-economic indicators,0,-,2020,1101.2
947,Uruguay,Internet Users,Socio-economic indicators,0,-,2020,2569.2
948,US Virgin Islands,Internet Users,Socio-economic indicators,0,-,2020,72.5
949,Venezuela,Internet Users,Socio-economic indicators,0,-,2020,19195.4
950,Algeria,Internet Users,Socio-economic indicators,0,-,2020,22070.6
951,Angola,Internet Users,Socio-economic indicators,0,-,2020,6592.8
952,Bahrain,Internet Users,Socio-economic indicators,0,-,2020,1376.8
953,Benin,Internet Users,Socio-economic indicators,0,-,2020,2459.2
954,Botswana,Internet Users,Socio-economic indicators,0,-,2020,1113.8
955,Burkina Faso,Internet Users,Socio-economic indicators,0,-,2020,4577.6
956,Burundi,Internet Users,Socio-economic indicators,0,-,2020,1260.7
957,Cabo Verde,Internet Users,Socio-economic indicators,0,-,2020,340.8
958,Cameroon,Internet Users,Socio-economic indicators,0,-,2020,7796.9
959,Central African Republic,Internet Users,Socio-economic indicators,0,-,2020,358.3
960,Chad,Internet Users,Socio-economic indicators,0,-,2020,1718.2
961,Comoros,Internet Users,Socio-economic indicators,0,-,2020,119.8
962,"Congo, Democratic Republic",Internet Users,Socio-economic indicators,0,-,2020,12004.8
963,Congo-Brazzaville,Internet Users,Socio-economic indicators,0,-,2020,766.8
964,Côte d'Ivoire,Internet Users,Socio-economic indicators,0,-,2020,9020.5
965,Djibouti,Internet Users,Socio-economic indicators,0,-,2020,589.7
966,Egypt,Internet Users,Socio-economic indicators,0,-,2020,53221
967,Equatorial Guinea,Internet Users,Socio-economic indicators,0,-,2020,458.7
968,Eritrea,Internet Users,Socio-economic indicators,0,-,2020,81.3
969,Eswatini,Internet Users,Socio-economic indicators,0,-,2020,431.5
970,Ethiopia,Internet Users,Socio-economic indicators,0,-,2020,28991.1
971,Gabon,Internet Users,Socio-economic indicators,0,-,2020,1175.4
972,Gambia,Internet Users,Socio-economic indicators,0,-,2020,621.1
973,Ghana,Internet Users,Socio-economic indicators,0,-,2020,13491.8
974,Guinea,Internet Users,Socio-economic indicators,0,-,2020,3229.4
975,Guinea-Bissau,Internet Users,Socio-economic indicators,0,-,2020,132.4
976,Iran,Internet Users,Socio-economic indicators,0,-,2020,58019.9
977,Iraq,Internet Users,Socio-economic indicators,0,-,2020,27872.2
978,Israel,Internet Users,Socio-economic indicators,0,-,2020,7335.1
979,Jordan,Internet Users,Socio-economic indicators,0,-,2020,6804.1
980,Kenya,Internet Users,Socio-economic indicators,0,-,2020,12259.1
981,Kuwait,Internet Users,Socio-economic indicators,0,-,2020,4134.5
982,Lebanon,Internet Users,Socio-economic indicators,0,-,2020,5297.9
983,Lesotho,Internet Users,Socio-economic indicators,0,-,2020,791.6
984,Liberia,Internet Users,Socio-economic indicators,0,-,2020,658.5
985,Libya,Internet Users,Socio-economic indicators,0,-,2020,2070.4
986,Madagascar,Internet Users,Socio-economic indicators,0,-,2020,2780.7
987,Malawi,Internet Users,Socio-economic indicators,0,-,2020,3831.7
988,Mali,Internet Users,Socio-economic indicators,0,-,2020,3704.5
989,Mauritania,Internet Users,Socio-economic indicators,0,-,2020,1269.2
990,Mauritius,Internet Users,Socio-economic indicators,0,-,2020,813
991,Morocco,Internet Users,Socio-economic indicators,0,-,2020,25868.5
992,Mozambique,Internet Users,Socio-economic indicators,0,-,2020,8392.4
993,Namibia,Internet Users,Socio-economic indicators,0,-,2020,1083
994,Niger,Internet Users,Socio-economic indicators,0,-,2020,1626.6
995,Nigeria,Internet Users,Socio-economic indicators,0,-,2020,96714.5
996,Oman,Internet Users,Socio-economic indicators,0,-,2020,3937.2
997,Qatar,Internet Users,Socio-economic indicators,0,-,2020,2685.3
998,Réunion,Internet Users,Socio-economic indicators,0,-,2020,629.6
999,Rwanda,Internet Users,Socio-economic indicators,0,-,2020,3668.8
1000,Sao Tomé e Príncipe,Internet Users,Socio-economic indicators,0,-,2020,78.8
1001,Saudi Arabia,Internet Users,Socio-economic indicators,0,-,2020,28842.7
1002,Senegal,Internet Users,Socio-economic indicators,0,-,2020,5876.1
1003,Seychelles,Internet Users,Socio-economic indicators,0,-,2020,62.3
1004,Sierra Leone,Internet Users,Socio-economic indicators,0,-,2020,1674.3
1005,Somalia,Internet Users,Socio-economic indicators,0,-,2020,533.6
1006,South Africa,Internet Users,Socio-economic indicators,0,-,2020,35729.7
1007,South Sudan,Internet Users,Socio-economic indicators,0,-,2020,1445.8
1008,Sudan,Internet Users,Socio-economic indicators,0,-,2020,16147.3
1009,Syria,Internet Users,Socio-economic indicators,0,-,2020,-
1010,Tanzania,Internet Users,Socio-economic indicators,0,-,2020,13494.9
1011,Togo,Internet Users,Socio-economic indicators,0,-,2020,1536.8
1012,Tunisia,Internet Users,Socio-economic indicators,0,-,2020,7552.8
1013,Uganda,Internet Users,Socio-economic indicators,0,-,2020,13405.1
1014,United Arab Emirates,Internet Users,Socio-economic indicators,0,-,2020,8800.7
1015,Yemen,Internet Users,Socio-economic indicators,0,-,2020,9933.3
1016,Zambia,Internet Users,Socio-economic indicators,0,-,2020,6152.9
1017,Zimbabwe,Internet Users,Socio-economic indicators,0,-,2020,4978.5
1018,Canada,Internet Users,Socio-economic indicators,0,-,2020,34362.9
1019,USA,Internet Users,Socio-economic indicators,0,-,2020,284425.8
1020,Andorra,Internet Users,Socio-economic indicators,0,-,2020,76.4
1021,Austria,Internet Users,Socio-economic indicators,0,-,2020,7553.3
1022,Belgium,Internet Users,Socio-economic indicators,0,-,2020,9968.6
1023,Cyprus,Internet Users,Socio-economic indicators,0,-,2020,1002.1
1024,Denmark,Internet Users,Socio-economic indicators,0,-,2020,5421.6
1025,Finland,Internet Users,Socio-economic indicators,0,-,2020,4789.4
1026,France,Internet Users,Socio-economic indicators,0,-,2020,52508.4
1027,Germany,Internet Users,Socio-economic indicators,0,-,2020,70944.7
1028,Gibraltar,Internet Users,Socio-economic indicators,0,-,2020,32.6
1029,Greece,Internet Users,Socio-economic indicators,0,-,2020,8022.7
1030,Iceland,Internet Users,Socio-economic indicators,0,-,2020,318.4
1031,Ireland,Internet Users,Socio-economic indicators,0,-,2020,4091.3
1032,Italy,Internet Users,Socio-economic indicators,0,-,2020,45600
1033,Liechtenstein,Internet Users,Socio-economic indicators,0,-,2020,38.6
1034,Luxembourg,Internet Users,Socio-economic indicators,0,-,2020,579.7
1035,Malta,Internet Users,Socio-economic indicators,0,-,2020,367.2
1036,Monaco,Internet Users,Socio-economic indicators,0,-,2020,38.5
1037,Netherlands,Internet Users,Socio-economic indicators,0,-,2020,15582.4
1038,Norway,Internet Users,Socio-economic indicators,0,-,2020,4989.6
1039,Portugal,Internet Users,Socio-economic indicators,0,-,2020,7682.7
1040,Spain,Internet Users,Socio-economic indicators,0,-,2020,41643.7
1041,Sweden,Internet Users,Socio-economic indicators,0,-,2020,9261.8
1042,Switzerland,Internet Users,Socio-economic indicators,0,-,2020,7682
1043,Turkey,Internet Users,Socio-economic indicators,0,-,2020,58877
1044,United Kingdom,Internet Users,Socio-economic indicators,0,-,2020,59091.2
1045,Afghanistan,Internet Users,Socio-economic indicators,0,-,2021,8217.8
1046,American Samoa,Internet Users,Socio-economic indicators,0,-,2021,25.8
1047,Armenia,Internet Users,Socio-economic indicators,0,-,2021,2126.4
1048,Azerbaijan,Internet Users,Socio-economic indicators,0,-,2021,8082.2
1049,Bangladesh,Internet Users,Socio-economic indicators,0,-,2021,55965.6
1050,Bhutan,Internet Users,Socio-economic indicators,0,-,2021,439.3
1051,Brunei Darussalam,Internet Users,Socio-economic indicators,0,-,2021,395.2
1052,Cambodia,Internet Users,Socio-economic indicators,0,-,2021,8000.8
1053,China,Internet Users,Socio-economic indicators,0,-,2021,917035
1054,Fiji,Internet Users,Socio-economic indicators,0,-,2021,527.6
1055,French Polynesia,Internet Users,Socio-economic indicators,0,-,2021,216.6
1056,Guam,Internet Users,Socio-economic indicators,0,-,2021,137.9
1057,"Hong Kong, China",Internet Users,Socio-economic indicators,0,-,2021,6831.4
1058,India,Internet Users,Socio-economic indicators,0,-,2021,601208.9
1059,Indonesia,Internet Users,Socio-economic indicators,0,-,2021,140630.4
1060,Japan,Internet Users,Socio-economic indicators,0,-,2021,114005.3
1061,Kazakhstan,Internet Users,Socio-economic indicators,0,-,2021,14438.3
1062,Kiribati,Internet Users,Socio-economic indicators,0,-,2021,30.2
1063,Kyrgyzstan,Internet Users,Socio-economic indicators,0,-,2021,3198.3
1064,Laos,Internet Users,Socio-economic indicators,0,-,2021,2726.6
1065,"Macau, China",Internet Users,Socio-economic indicators,0,-,2021,557.1
1066,Malaysia,Internet Users,Socio-economic indicators,0,-,2021,26661.9
1067,Maldives,Internet Users,Socio-economic indicators,0,-,2021,383.8
1068,Mongolia,Internet Users,Socio-economic indicators,0,-,2021,1738.6
1069,Myanmar,Internet Users,Socio-economic indicators,0,-,2021,19773
1070,Nauru,Internet Users,Socio-economic indicators,0,-,2021,8.1
1071,Nepal,Internet Users,Socio-economic indicators,0,-,2021,9919.5
1072,New Caledonia,Internet Users,Socio-economic indicators,0,-,2021,239.1
1073,North Korea,Internet Users,Socio-economic indicators,0,-,2021,3189.1
1074,Pakistan,Internet Users,Socio-economic indicators,0,-,2021,47210.9
1075,Papua New Guinea,Internet Users,Socio-economic indicators,0,-,2021,1897.8
1076,Philippines,Internet Users,Socio-economic indicators,0,-,2021,73399.9
1077,Samoa,Internet Users,Socio-economic indicators,0,-,2021,86.6
1078,Singapore,Internet Users,Socio-economic indicators,0,-,2021,5018.1
1079,Solomon Islands,Internet Users,Socio-economic indicators,0,-,2021,148.6
1080,South Korea,Internet Users,Socio-economic indicators,0,-,2021,48703.4
1081,Sri Lanka,Internet Users,Socio-economic indicators,0,-,2021,10014.7
1082,Taiwan,Internet Users,Socio-economic indicators,0,-,2021,20692.1
1083,Tajikistan,Internet Users,Socio-economic indicators,0,-,2021,3139
1084,Thailand,Internet Users,Socio-economic indicators,0,-,2021,48332.6
1085,Tonga,Internet Users,Socio-economic indicators,0,-,2021,54.1
1086,Turkmenistan,Internet Users,Socio-economic indicators,0,-,2021,2001.4
1087,Tuvalu,Internet Users,Socio-economic indicators,0,-,2021,7.7
1088,Uzbekistan,Internet Users,Socio-economic indicators,0,-,2021,20129.2
1089,Vanuatu,Internet Users,Socio-economic indicators,0,-,2021,113.2
1090,Vietnam,Internet Users,Socio-economic indicators,0,-,2021,67253.1
1091,Australia,Internet Users,Socio-economic indicators,0,-,2021,22284.8
1092,New Zealand,Internet Users,Socio-economic indicators,0,-,2021,4550.1
1093,Albania,Internet Users,Socio-economic indicators,0,-,2021,2042.5
1094,Belarus,Internet Users,Socio-economic indicators,0,-,2021,7665.8
1095,Bosnia and Herzegovina,Internet Users,Socio-economic indicators,0,-,2021,2501.3
1096,Bulgaria,Internet Users,Socio-economic indicators,0,-,2021,4880
1097,Croatia,Internet Users,Socio-economic indicators,0,-,2021,3219.2
1098,Czech Republic,Internet Users,Socio-economic indicators,0,-,2021,8603.3
1099,Estonia,Internet Users,Socio-economic indicators,0,-,2021,1158.7
1100,Georgia,Internet Users,Socio-economic indicators,0,-,2021,2613.7
1101,Hungary,Internet Users,Socio-economic indicators,0,-,2021,7824.3
1102,Kosovo,Internet Users,Socio-economic indicators,0,-,2021,1689.1
1103,Latvia,Internet Users,Socio-economic indicators,0,-,2021,1601.8
1104,Lithuania,Internet Users,Socio-economic indicators,0,-,2021,2270.8
1105,Moldova,Internet Users,Socio-economic indicators,0,-,2021,3251.4
1106,Montenegro,Internet Users,Socio-economic indicators,0,-,2021,465.3
1107,North Macedonia,Internet Users,Socio-economic indicators,0,-,2021,1678.9
1108,Poland,Internet Users,Socio-economic indicators,0,-,2021,31971.8
1109,Romania,Internet Users,Socio-economic indicators,0,-,2021,14400
1110,Russia,Internet Users,Socio-economic indicators,0,-,2021,117324.4
1111,Serbia,Internet Users,Socio-economic indicators,0,-,2021,5378.3
1112,Slovakia,Internet Users,Socio-economic indicators,0,-,2021,4470.7
1113,Slovenia,Internet Users,Socio-economic indicators,0,-,2021,1743.8
1114,Ukraine,Internet Users,Socio-economic indicators,0,-,2021,28666.8
1115,Anguilla,Internet Users,Socio-economic indicators,0,-,2021,13.6
1116,Antigua and Barbuda,Internet Users,Socio-economic indicators,0,-,2021,77.4
1117,Argentina,Internet Users,Socio-economic indicators,0,-,2021,34999.1
1118,Aruba,Internet Users,Socio-economic indicators,0,-,2021,99.4
1119,Bahamas,Internet Users,Socio-economic indicators,0,-,2021,336.4
1120,Barbados,Internet Users,Socio-economic indicators,0,-,2021,242.2
1121,Belize,Internet Users,Socio-economic indicators,0,-,2021,227.9
1122,Bermuda,Internet Users,Socio-economic indicators,0,-,2021,61.5
1123,Bolivia,Internet Users,Socio-economic indicators,0,-,2021,5989.6
1124,Brazil,Internet Users,Socio-economic indicators,0,-,2021,156366.8
1125,British Virgin Islands,Internet Users,Socio-economic indicators,0,-,2021,26.2
